X	16	4
X	12	0
X	25	3
X	4	0
X	4	0
X	27	0
X	13	8
X	7	4
X	4	0
X	22	2
X	20	3
A	28	3
A	29	7
A	30	10
A	31	3
A	32	10
A	33	9
A	34	6
A	35	9
X	1	5
X	14	2
X	15	0
X	35	4
X	29	4
X	25	4
X	19	4
X	15	0
X	15	0
X	1	3
X	12	5
X	32	6
X	5	4
X	30	5
X	19	2
X	21	3
X	2	4
X	12	3
X	2	4
X	32	4
X	8	2
X	30	4
X	8	1
X	34	0
X	2	3
X	35	4
X	18	2
X	13	0
X	34	2
X	34	0
X	35	5
X	19	3
X	18	4
X	18	0
X	27	0
X	30	9
X	3	4
X	15	0
X	8	1
X	16	2
X	2	3
X	35	2
X	16	2
X	35	7
X	35	2
X	17	3
X	17	1
X	27	0
X	33	3
X	29	5
X	12	0
X	9	0
X	7	5
X	34	2
X	16	4
X	13	7
X	22	5
X	15	0
X	13	3
X	5	5
X	19	5
X	5	0
X	11	6
X	25	2
X	21	3
X	10	5
X	18	3
X	2	3
X	6	0
X	3	1
X	4	0
X	0	0
X	11	5
X	19	2
X	20	2
X	27	0
X	27	0
X	18	3
X	34	0
X	31	1
X	16	4
X	33	7
X	32	9
X	1	3
X	7	7
X	27	0
X	4	0
X	2	4
X	15	0
X	15	0
X	20	7
X	35	7
X	6	0
X	10	4
X	25	1
X	1	6
X	30	5
X	17	4
X	20	4
X	28	1
X	35	7
X	24	8
X	27	0
X	9	0
X	17	4
X	35	1
X	1	4
X	19	5
X	27	0
X	32	7
X	21	6
X	16	0
X	11	7
X	9	1
X	5	2
X	22	1
X	20	1
X	20	0
X	9	0
X	27	0
X	29	6
X	23	3
X	2	2
X	13	2
X	10	3
X	22	1
X	19	0
X	33	0
X	23	3
X	7	6
X	9	1
X	28	2
X	12	2
X	27	0
X	27	0
X	22	1
X	27	0
X	8	8
X	34	2
X	24	4
X	17	4
X	31	2
X	33	5
X	13	6
X	26	5
F	9	0
F	27	0
F	7	4
F	0	1
F	30	0
F	2	2
F	28	1
F	29	2
F	20	6
F	17	3
F	4	0
F	29	4
F	2	0
F	33	8
F	26	5
F	25	2
X	1	4
X	11	2
X	32	0
X	26	7
X	10	5
X	23	2
X	3	6
X	7	3
X	11	3
A	36	6
A	37	6
A	38	2
A	39	2
A	40	1
A	41	3
A	42	10
A	43	5
A	44	2
A	45	1
A	46	3
A	47	3
A	48	4
A	49	7
A	50	5
A	51	2
A	52	5
A	53	1
A	54	3
A	55	5
A	56	9
A	57	7
A	58	3
A	59	6
A	60	8
A	61	9
A	62	1
A	63	1
A	64	2
A	65	8
A	66	6
A	67	6
A	68	9
A	69	9
A	70	4
A	71	6
A	72	2
A	73	9
X	73	3
X	40	0
X	3	5
X	39	1
X	62	0
X	53	0
X	16	2
X	26	2
X	66	2
X	57	5
X	64	0
X	58	1
X	11	5
X	33	3
X	44	1
X	23	5
X	7	2
X	5	1
X	6	0
X	49	4
X	70	0
X	48	2
X	50	1
X	66	0
X	31	1
X	29	3
X	14	1
X	70	3
X	39	0
X	11	7
X	12	6
X	35	5
X	39	1
X	0	0
X	61	3
X	48	3
X	48	0
X	64	0
X	1	2
X	16	5
X	55	0
X	17	1
X	34	4
X	17	5
X	19	5
X	35	6
X	73	2
X	19	1
X	31	2
X	41	2
X	34	3
X	16	3
X	55	1
X	45	0
X	21	3
X	54	1
X	56	8
X	47	0
X	22	3
X	5	4
X	61	2
X	3	0
X	24	7
X	9	1
X	6	0
X	59	2
X	54	2
X	9	1
X	60	2
X	46	2
X	0	2
X	19	2
X	51	1
X	60	7
X	69	2
X	55	2
X	25	0
X	18	1
X	12	4
X	44	1
X	52	0
X	19	4
X	55	1
X	58	0
X	52	2
X	22	3
X	37	1
X	53	0
X	62	0
X	20	0
X	32	9
X	16	5
X	33	5
X	13	6
X	29	0
X	40	0
F	43	4
F	2	3
F	54	1
F	1	4
F	53	0
F	36	5
X	51	1
X	71	3
X	5	1
X	30	7
X	46	1
X	57	2
X	66	5
X	23	2
X	32	7
X	29	6
X	8	2
X	21	2
A	74	8
A	75	5
A	76	6
A	77	10
A	78	7
A	79	7
A	80	8
A	81	9
A	82	2
A	83	10
A	84	4
A	85	2
A	86	3
A	87	3
A	88	4
A	89	7
A	90	10
A	91	4
A	92	8
A	93	10
A	94	9
A	95	1
A	96	4
A	97	10
A	98	7
A	99	9
A	100	1
A	101	5
A	102	2
A	103	10
A	104	1
A	105	10
A	106	10
A	107	4
A	108	8
A	109	6
A	110	7
A	111	5
A	112	2
A	113	9
A	114	8
A	115	1
A	116	10
A	117	5
A	118	2
A	119	9
A	120	10
A	121	9
A	122	7
A	123	5
A	124	8
A	125	2
A	126	6
A	127	2
A	128	2
A	129	3
A	130	3
A	131	2
A	132	5
A	133	5
A	134	7
A	135	10
A	136	4
A	137	6
A	138	1
A	139	7
A	140	3
A	141	5
A	142	5
A	143	3
X	72	0
X	98	2
X	35	0
X	29	0
X	7	8
X	117	2
X	99	4
X	50	4
X	127	1
X	75	2
X	91	3
X	134	1
X	110	3
X	80	1
X	62	0
X	133	3
X	98	3
X	60	1
X	54	2
X	96	1
X	87	0
X	121	4
X	95	0
X	10	1
X	35	5
X	110	6
X	84	2
X	41	2
X	106	8
X	76	0
X	98	2
X	134	4
X	65	4
X	97	3
X	132	3
X	72	1
X	60	5
X	21	7
X	24	6
X	29	6
X	19	1
X	14	3
X	86	0
X	0	2
X	62	0
X	59	4
X	28	0
X	88	3
X	133	3
X	133	2
X	58	2
X	2	6
X	82	1
X	57	0
X	51	1
X	91	2
X	79	1
X	84	3
X	59	4
X	64	1
X	41	2
X	97	9
X	80	5
X	85	1
X	68	0
X	139	4
X	48	2
X	85	1
X	59	0
X	130	0
X	120	3
X	97	0
F	62	0
F	72	0
F	49	2
F	81	3
F	137	5
F	56	8
F	130	2
F	103	4
F	74	3
F	141	4
F	84	3
F	119	2
F	60	1
F	122	2
F	118	1
F	76	4
F	47	0
F	98	1
F	37	2
F	132	1
X	107	1
X	68	1
X	63	0
X	72	1
X	19	3
X	68	3
X	78	0
X	100	0
X	79	0
X	91	0
X	36	3
A	144	10
A	145	10
A	146	10
A	147	6
A	148	5
A	149	9
A	150	7
A	151	7
A	152	4
A	153	8
A	154	9
A	155	9
A	156	7
A	157	8
A	158	1
A	159	4
A	160	6
A	161	4
A	162	4
A	163	4
A	164	8
A	165	9
A	166	4
A	167	10
A	168	1
A	169	8
A	170	4
A	171	7
A	172	9
A	173	10
A	174	3
A	175	10
A	176	3
A	177	2
A	178	9
A	179	6
A	180	1
A	181	4
A	182	3
A	183	9
A	184	3
A	185	6
A	186	3
A	187	7
A	188	2
A	189	8
A	190	5
A	191	3
A	192	2
A	193	7
A	194	6
A	195	10
A	196	4
A	197	4
A	198	4
A	199	8
A	200	4
A	201	6
A	202	7
A	203	6
A	204	1
A	205	10
A	206	5
A	207	3
A	208	4
A	209	6
A	210	10
A	211	10
A	212	4
A	213	8
A	214	1
A	215	8
A	216	2
A	217	9
A	218	2
A	219	9
A	220	7
A	221	5
A	222	7
A	223	7
A	224	5
A	225	6
A	226	7
A	227	7
A	228	10
A	229	8
A	230	4
A	231	6
A	232	9
A	233	7
A	234	1
A	235	2
A	236	3
A	237	2
A	238	3
A	239	5
A	240	1
A	241	4
A	242	5
A	243	9
A	244	4
A	245	5
X	83	0
X	119	1
X	11	3
X	54	2
X	233	1
X	132	2
X	219	5
X	195	7
X	218	1
X	126	4
X	144	6
X	107	2
X	60	3
X	119	5
X	210	0
X	232	4
X	235	1
X	76	5
X	224	1
X	109	5
X	197	3
X	162	0
X	88	3
X	42	6
X	190	3
X	80	2
X	205	0
X	100	0
X	162	2
X	203	5
X	103	0
X	83	8
X	233	3
X	224	3
X	38	0
X	94	8
X	19	5
X	215	1
X	172	8
X	104	0
X	166	1
X	193	0
X	121	8
X	0	0
X	243	7
X	155	8
X	87	2
X	187	6
X	217	2
X	138	0
X	51	1
X	96	3
X	90	1
X	29	0
X	158	0
X	139	5
X	120	5
X	106	1
X	20	3
X	221	3
X	173	4
X	135	7
X	185	0
X	6	0
X	157	3
X	52	2
X	107	3
X	97	2
X	219	0
X	15	0
X	175	0
X	183	8
X	64	0
X	235	1
X	19	0
X	32	9
X	133	3
X	121	2
X	193	1
X	51	0
X	219	4
X	75	3
X	150	6
X	45	0
X	125	1
X	225	3
X	207	2
X	136	3
X	131	0
X	173	8
X	28	2
X	170	3
X	226	0
X	147	4
X	69	5
X	19	5
X	167	0
X	222	1
X	152	1
X	81	6
X	14	2
X	115	0
X	80	5
X	192	0
F	217	6
F	38	0
F	155	2
F	232	4
X	224	3
X	125	1
X	245	0
X	83	3
X	49	6
X	150	0
X	30	5
X	108	7
X	182	0
X	40	0
X	198	2
X	228	0
X	144	6
X	37	3
X	180	0
X	97	5
X	28	0
X	135	1
X	201	3
X	18	4
X	112	1
X	181	2
X	158	0
X	219	3
X	203	2
X	89	2
X	9	1
X	95	0
X	239	0
X	140	1
X	180	0
X	110	5
X	13	1
X	39	1
X	181	3
X	218	1
A	246	7
A	247	3
A	248	10
A	249	7
A	250	2
A	251	10
A	252	4
A	253	10
A	254	2
X	185	3
X	24	8
X	169	6
X	145	8
X	44	1
X	55	3
X	24	0
X	55	4
X	91	1
X	2	7
X	16	4
X	124	1
X	63	0
X	17	6
X	239	1
X	44	0
X	154	0
X	89	5
X	48	2
X	171	5
X	222	3
X	91	2
X	11	1
X	195	2
X	173	2
X	187	3
X	9	1
X	61	7
X	201	1
X	36	1
X	69	1
X	221	4
X	30	8
X	8	6
X	152	3
X	2	5
X	240	0
X	132	4
X	119	8
X	45	0
X	46	0
X	140	2
X	172	0
X	58	2
X	145	7
X	159	2
X	222	4
X	18	4
X	174	0
X	217	0
X	219	6
X	158	0
X	195	3
X	163	1
X	169	1
X	172	3
X	25	3
X	142	4
X	143	0
X	14	3
X	240	0
X	8	1
X	136	3
X	100	0
X	15	0
X	186	0
X	129	1
X	214	0
X	74	2
X	117	4
X	186	2
X	186	1
X	206	2
X	215	0
X	125	1
X	180	0
X	104	0
X	3	6
X	17	5
X	26	0
X	48	3
X	181	2
X	112	1
X	157	7
X	205	6
X	132	2
X	114	5
X	63	0
X	32	7
X	244	1
X	125	0
X	220	4
X	214	0
X	232	1
X	127	0
X	149	2
X	8	0
X	85	1
X	221	4
X	132	3
X	115	0
X	231	1
X	56	6
X	249	6
X	50	1
X	197	1
X	155	8
X	32	6
X	12	6
X	252	3
X	126	1
X	96	1
X	254	1
X	165	7
X	90	7
X	194	5
X	115	0
X	81	0
X	2	5
X	139	1
X	118	0
X	112	1
X	232	5
X	194	1
X	231	5
X	67	1
F	217	2
F	170	1
F	160	1
F	236	2
F	156	2
F	129	2
F	12	2
F	155	0
F	126	3
F	81	0
F	174	1
F	35	6
F	98	2
F	224	2
F	205	7
F	50	1
F	225	5
F	52	0
F	205	4
F	213	7
F	216	0
F	206	1
F	102	0
F	230	1
F	49	4
F	223	3
F	80	2
F	221	1
F	221	4
F	216	1
F	56	4
F	168	0
F	9	1
F	140	1
F	139	6
F	156	0
F	117	4
F	121	1
F	124	7
F	148	2
X	242	0
X	2	5
X	203	1
X	31	2
X	82	0
X	224	0
X	229	7
X	130	1
X	24	1
X	166	2
X	212	1
X	82	0
X	232	2
X	211	3
X	113	2
X	92	7
X	132	2
X	5	3
X	128	1
X	21	5
X	51	0
X	95	0
X	45	0
X	23	0
X	123	0
X	138	0
X	52	2
X	186	2
X	250	1
X	99	8
X	76	2
X	144	1
X	247	1
X	160	4
X	231	4
X	54	0
X	98	3
X	68	4
X	221	2
X	63	0
X	237	0
X	141	1
X	169	1
X	189	2
X	25	1
A	255	3
A	256	9
A	257	9
A	258	10
A	259	9
A	260	1
A	261	4
A	262	2
A	263	10
A	264	6
A	265	7
A	266	7
A	267	3
A	268	9
A	269	8
A	270	8
A	271	1
A	272	6
A	273	1
A	274	7
X	232	3
X	125	1
X	61	5
X	98	0
X	210	0
X	67	3
X	114	2
X	257	7
X	137	0
X	257	8
X	214	0
X	74	7
X	66	3
X	103	5
X	173	5
X	179	1
X	61	7
X	243	1
X	40	0
X	116	2
X	207	1
X	63	0
X	242	2
X	234	0
X	102	1
X	41	1
X	156	4
X	13	0
X	267	2
X	189	2
X	265	0
X	47	2
X	169	2
X	153	4
X	190	1
X	145	5
X	192	1
X	186	1
X	274	4
X	133	0
X	36	2
X	66	2
X	266	1
X	248	4
X	137	1
X	86	1
X	191	2
X	89	1
X	181	2
X	179	2
X	181	2
X	145	9
X	134	6
X	11	3
X	126	1
X	126	0
X	140	2
X	253	1
X	156	1
X	129	1
X	188	1
X	92	3
X	143	1
X	75	2
X	5	4
X	78	5
X	213	0
X	94	6
X	149	4
X	147	1
X	211	9
X	137	2
X	122	4
X	163	0
X	156	3
X	272	4
X	55	3
X	126	1
X	274	5
X	5	0
F	101	3
F	219	5
F	204	0
F	237	1
F	190	1
X	68	8
X	274	4
X	29	3
X	13	2
X	246	5
X	17	4
X	268	2
X	272	1
X	105	5
X	100	0
X	8	4
X	104	0
X	18	4
X	261	1
X	103	5
X	220	5
X	113	3
X	145	9
X	154	2
X	153	2
X	243	1
X	180	0
X	230	2
X	122	0
X	157	4
X	184	0
X	31	1
X	178	6
X	108	5
X	14	1
X	160	5
X	18	0
X	200	2
X	64	1
X	106	5
X	110	5
X	93	7
X	158	0
X	269	6
X	103	0
X	49	5
X	229	2
X	58	0
X	34	1
X	258	8
X	69	3
X	67	4
X	213	2
X	196	3
X	48	3
X	184	0
X	187	5
X	70	0
X	135	1
X	109	1
X	150	4
X	70	1
X	82	0
X	3	0
X	197	0
X	142	2
X	205	1
X	91	0
X	179	4
X	112	0
X	28	0
X	196	3
X	257	3
X	186	0
X	199	5
X	20	2
X	28	2
X	173	8
X	232	5
X	115	0
X	155	5
X	253	5
X	38	1
X	55	4
X	127	1
X	13	5
X	67	4
X	16	5
X	174	2
X	203	3
X	170	0
X	258	5
X	90	0
X	159	2
X	34	1
X	211	6
X	176	1
X	239	3
X	120	9
X	82	1
X	183	4
X	30	7
X	127	1
X	35	1
X	26	4
X	29	1
X	26	0
X	248	3
X	160	5
X	265	2
X	172	0
X	41	0
X	230	2
X	96	1
X	246	2
X	19	1
X	52	4
X	248	0
X	186	0
X	75	1
X	161	2
X	85	1
X	272	2
X	76	2
X	144	3
X	10	1
X	264	4
X	58	1
X	246	4
X	107	2
X	111	2
X	45	0
X	218	1
X	125	1
X	149	8
X	158	0
X	86	1
X	40	0
X	242	3
X	265	5
X	41	2
X	252	0
X	196	0
X	143	1
X	82	1
A	275	9
A	276	1
A	277	1
A	278	6
A	279	7
A	280	3
A	281	1
A	282	2
X	226	4
X	77	4
X	32	8
X	131	0
X	188	1
X	234	0
X	181	1
X	124	4
X	206	4
X	249	6
X	14	2
X	76	0
X	14	0
X	133	2
X	220	2
X	205	0
X	115	0
X	252	2
X	83	6
X	78	3
X	123	3
X	260	0
X	136	1
X	93	3
X	179	2
X	85	0
X	61	1
X	182	1
X	101	1
X	135	7
X	267	2
X	152	0
X	279	3
X	237	0
X	210	0
X	198	1
X	263	9
X	21	1
X	202	1
X	144	3
X	199	7
X	274	2
X	238	1
X	35	0
X	18	3
X	83	3
X	38	1
X	30	1
X	138	0
X	193	6
X	145	4
X	240	0
X	83	1
X	249	5
X	98	0
X	172	5
X	115	0
X	163	2
X	270	0
X	131	0
X	89	0
X	94	6
X	68	1
X	105	6
X	29	0
X	158	0
X	277	0
X	160	2
X	258	3
X	201	3
X	175	4
X	278	3
X	219	8
X	186	2
X	116	5
X	119	1
X	66	0
X	137	3
X	63	0
X	180	0
X	202	6
X	116	0
X	269	2
X	116	7
X	211	3
X	234	0
X	50	4
X	75	3
X	1	0
X	42	6
X	211	9
X	191	0
X	52	3
X	35	1
X	136	1
X	1	1
X	97	8
X	218	0
X	222	1
X	108	0
X	228	0
X	253	6
X	146	4
X	6	0
X	152	2
X	7	5
X	89	3
X	172	3
X	213	0
X	21	6
X	14	1
X	201	1
X	157	5
X	65	2
X	67	3
X	104	0
X	139	1
X	255	0
X	171	5
X	51	0
X	35	2
X	115	0
X	217	0
X	2	6
X	128	1
X	131	1
X	273	0
X	0	0
X	260	0
X	88	2
X	183	1
X	64	0
X	91	0
X	275	1
X	120	8
X	19	2
X	226	6
X	46	1
X	31	1
X	72	1
X	267	1
X	262	1
X	209	5
X	164	2
X	239	4
X	71	3
X	137	2
X	151	0
X	40	0
X	259	2
X	131	1
X	83	8
X	280	2
X	11	8
X	230	3
X	50	3
X	133	1
X	22	1
X	67	5
X	105	8
X	202	3
X	8	3
F	127	1
F	190	4
F	170	2
F	144	9
F	25	1
F	36	0
F	157	1
F	83	4
F	15	0
F	91	0
F	2	4
F	175	1
F	44	1
F	127	0
F	208	2
F	83	9
F	153	2
F	179	2
F	161	1
F	156	5
X	50	0
X	43	0
X	109	2
X	261	0
X	115	0
X	272	5
X	101	4
X	165	3
X	267	2
X	205	9
X	129	1
X	114	6
X	101	0
X	120	8
X	256	8
X	244	3
X	38	1
X	32	4
X	54	2
X	134	6
X	272	2
X	61	4
X	180	0
X	58	1
X	227	6
X	37	5
X	154	3
A	283	3
A	284	8
A	285	7
A	286	10
A	287	5
A	288	6
A	289	5
A	290	9
A	291	7
A	292	1
A	293	3
A	294	7
A	295	9
A	296	3
A	297	4
A	298	2
X	226	3
X	42	0
X	275	3
X	289	3
X	217	8
X	29	6
X	252	0
X	208	0
X	12	0
X	200	2
X	257	3
X	237	0
X	158	0
X	131	0
X	249	1
X	105	0
X	237	0
X	148	0
X	289	1
X	140	2
X	279	2
X	14	3
X	49	5
X	133	1
X	297	0
X	44	0
X	59	5
X	176	0
X	220	3
X	151	6
X	35	7
X	90	0
X	2	6
X	293	0
X	273	0
X	179	3
X	86	1
X	55	3
X	85	0
X	183	7
X	220	5
X	192	0
X	192	0
X	247	2
X	244	0
X	192	0
X	209	3
X	243	3
X	49	6
X	11	6
X	151	4
X	173	7
X	139	5
X	119	1
X	192	0
X	82	0
X	249	6
X	214	0
X	284	7
X	199	7
X	270	4
X	195	3
X	264	5
X	222	6
X	51	1
X	23	6
X	155	7
X	152	1
X	264	1
X	61	1
X	141	1
X	72	1
X	120	6
X	122	5
X	210	7
X	47	1
X	111	0
X	89	3
X	12	3
X	153	6
X	227	3
X	103	9
X	213	4
X	282	0
X	24	4
X	150	4
X	100	0
X	180	0
X	210	1
X	278	1
X	32	6
X	280	1
X	97	6
X	35	8
X	298	1
X	244	2
X	137	3
X	61	1
X	18	2
X	74	7
X	34	5
X	161	3
X	104	0
X	66	5
X	26	4
X	46	2
X	274	1
X	65	5
X	36	3
X	190	2
X	245	0
X	237	0
X	13	7
X	275	6
X	270	0
X	186	1
X	35	4
X	33	1
X	181	0
X	68	0
X	218	1
X	8	1
X	181	1
X	195	9
X	228	2
X	87	0
X	247	1
X	40	0
X	151	6
X	102	1
X	34	2
X	72	1
X	83	7
X	55	4
X	264	5
X	5	2
X	81	1
X	119	0
X	10	5
X	226	2
X	120	3
X	49	6
X	255	1
X	106	6
F	293	1
F	242	0
F	274	4
F	54	2
F	287	1
F	55	0
F	149	7
F	67	4
F	58	2
F	246	6
F	36	1
F	32	8
F	246	0
F	174	0
F	56	2
F	272	1
F	210	0
F	243	1
F	192	1
F	40	0
F	108	7
F	221	3
F	115	0
F	276	0
F	163	0
F	199	2
F	288	5
F	99	1
F	226	5
F	252	0
X	118	0
X	100	0
X	69	2
X	272	5
X	119	6
X	206	4
X	253	7
X	86	1
X	73	7
X	51	1
X	5	4
X	297	1
X	182	0
X	5	3
X	117	2
X	73	2
X	80	3
X	12	1
X	150	5
X	227	3
X	229	3
X	36	3
X	231	2
X	113	3
X	30	9
X	74	0
X	284	7
X	224	3
X	119	4
X	218	1
X	68	6
X	273	0
X	18	2
X	151	3
X	0	2
X	186	2
X	52	3
X	198	3
X	243	8
X	184	2
X	161	2
X	171	5
X	224	1
X	12	5
X	162	0
X	178	2
X	163	3
X	203	4
X	134	3
X	287	3
X	295	4
X	11	6
X	165	7
X	262	1
X	61	2
X	161	3
X	180	0
X	123	1
X	272	4
X	7	5
A	299	10
A	300	9
A	301	1
A	302	6
A	303	1
A	304	1
A	305	7
A	306	1
A	307	5
A	308	9
A	309	1
A	310	8
A	311	1
A	312	9
A	313	8
A	314	10
A	315	7
A	316	3
A	317	10
A	318	8
A	319	1
A	320	1
A	321	4
A	322	6
A	323	5
A	324	2
A	325	10
A	326	9
A	327	5
A	328	3
A	329	6
A	330	2
A	331	1
A	332	1
A	333	8
A	334	3
A	335	7
A	336	2
A	337	9
A	338	8
A	339	5
A	340	9
A	341	6
A	342	8
A	343	7
A	344	3
A	345	6
A	346	10
A	347	1
A	348	5
A	349	10
A	350	7
A	351	8
A	352	4
A	353	4
A	354	5
A	355	5
A	356	6
A	357	6
A	358	5
A	359	7
A	360	9
A	361	3
A	362	5
A	363	7
A	364	8
A	365	4
A	366	9
A	367	3
A	368	6
X	23	6
X	78	3
X	266	5
X	189	2
X	352	1
X	365	1
X	202	2
X	261	2
X	132	2
X	150	5
X	120	7
X	38	1
X	240	0
X	359	0
X	139	0
X	298	1
X	292	0
X	344	0
X	201	1
X	91	2
X	147	3
X	136	0
X	96	2
X	8	4
X	39	1
X	110	4
X	328	0
X	129	1
X	132	2
X	82	0
X	183	5
X	240	0
X	3	0
X	358	2
X	99	5
X	211	6
X	152	1
X	275	4
X	287	3
X	212	0
X	230	0
X	251	5
X	2	6
X	7	6
X	189	3
X	239	3
X	38	1
X	172	3
X	205	6
X	0	0
X	199	1
X	273	0
X	198	3
X	165	5
X	133	2
X	306	0
X	299	8
X	120	9
X	107	0
X	263	5
X	254	0
X	18	2
X	126	1
X	78	3
X	245	1
X	310	5
X	273	0
X	243	0
X	260	0
X	122	4
X	326	3
X	119	6
X	302	3
X	45	0
X	94	3
X	228	6
X	153	6
X	366	0
X	34	0
X	252	1
X	157	3
X	152	2
X	218	0
X	160	5
X	106	9
X	275	4
X	95	0
X	16	3
X	28	0
X	233	4
X	93	6
X	103	8
X	22	2
X	92	2
X	151	4
X	348	1
X	279	5
X	226	4
X	289	2
X	71	5
X	347	0
X	253	7
X	324	1
X	197	1
X	159	0
X	81	4
X	337	7
X	289	0
X	244	0
X	89	4
X	37	3
X	253	3
X	222	1
X	162	1
X	172	7
X	368	4
X	235	0
X	25	0
X	93	7
X	266	0
F	132	0
F	96	3
F	209	1
F	207	2
F	2	1
F	218	1
F	251	4
X	351	5
A	369	6
A	370	3
A	371	5
A	372	1
A	373	10
A	374	3
A	375	7
A	376	7
A	377	8
A	378	2
A	379	2
A	380	4
A	381	7
